City,Datetime,Text,BERT_Score
Melbourne,2020-03-03 00:07:05+00:00,"@argyface first coronavirus takes the western world, then it takes the western bulldogs flag away",1
Melbourne,2020-03-03 00:13:28+00:00,#AUSPOL  The coronavirus is punishment on the people of Australia for electing a shit right wing Lying Gutless Hypocrite government led by Scotty from Marketing this is the cross we have to bear. The same applies to the US and the UK three shite governments influenced by Murdoch,1
Melbourne,2020-03-03 00:21:55+00:00,@AmberX994874 Typical. It's safer here than in the epicentre of Coronavirus. Confiscate his ice and put him in the refrigerator,4
Melbourne,2020-03-03 00:31:27+00:00,Well this is a very confused response to #COVIDー19 #coronavirus from Laos authorities. https://t.co/nvafmbcx7j,1
Melbourne,2020-03-03 00:44:33+00:00,Working during a world wide pandemic is a hell of a time to be organising large scale events. 🙃,5
Melbourne,2020-03-03 01:09:39+00:00,"The funniest thing I’ve seen today is the “news” #COVID19 could void the current #PL season. 

It would be the best thing ever, but... https://t.co/0sBvH032b9",5
Melbourne,2020-03-03 01:12:53+00:00,Going for the new way to meet and greet #coronashake #coronavirus #COVID19 #CDC https://t.co/NF9nVQYU6c,5
Melbourne,2020-03-03 01:12:53+00:00,Going for the new way to meet and greet #coronashake #coronavirus #COVID19 #CDC https://t.co/NF9nVQYU6c,5
Melbourne,2020-03-03 01:16:45+00:00,What else are you going to do if you are in lockdown for 14 days? https://t.co/gB59HQiq0t,1
Melbourne,2020-03-03 01:27:50+00:00,"@realDonaldTrump Trump claims campaign rallies are 'very safe' as the coronavirus spreads, even as some European countries ban large gatherings Be careful trump someone might cough 😷",4
Melbourne,2020-03-03 01:36:24+00:00,Bullshitboy can’t help himself. In trying to look statesmanlike on the coronavirus he makes two gratuitous references to past stimulus. Listen up you loon. If you don’t understand the success of the GFC stimulus in keeping us out recession just STFU it doesn’t inspire confidence,1
Melbourne,2020-03-03 01:40:10+00:00,@TheKouk He was out today making two oblique hits on the GFC stimulus package. Hardly encourages confidence in his capacity to deal with any impacts of the coronavirus emergency,2
Melbourne,2020-03-03 01:56:06+00:00,"@Phe800 I worked/still work in the aviation industry, and was around when SARS was the big pandemic, then, one day, nothing repoerted about SARS anymore. I wonder if the WHO/other orgs want us to hear what they want us to hear and believe.",5
Melbourne,2020-03-03 02:02:57+00:00,Injecting each other with the coronavirus https://t.co/ZPL9PfCxr8,5
Melbourne,2020-03-03 02:20:18+00:00,"クイーンズランド大学の学生　新型コロナ感染　ドバイから帰国　
日本人の学生さんお気をつけて

Coronavirus case confirmed in UQ student bringing Queensland's total to 10 - ABC News https://t.co/pPvB1Mvlca",1
Melbourne,2020-03-03 02:23:24+00:00,"Everything is quiet in the office until she arrives and has loud discussion to nobody in particular about her conspiracy theories, today is the coronavirus 🙄",4
Melbourne,2020-03-03 03:11:44+00:00,Be polite but be safe .. #corona_shake #Covid_19 #beprepared #coronavirus #kitandplay #ArriveAlive #HealthyLiving #handshakes https://t.co/H22DxxfMsv,3
Melbourne,2020-03-03 03:11:48+00:00,poll driven management of the #coronavirus #COVID2019 .... what could go wrong! @PalmerReport https://t.co/BkzOhDXObf,5
Melbourne,2020-03-03 03:23:16+00:00,"@mjrowland68 with the rise of the covid19 virus and the public being asked not to shake hands, why not restore the ancient way of greeting, clasping the forearm...",1
Melbourne,2020-03-03 03:30:27+00:00,"Coronavirus Tp #28: Switch your cologne to Glen 20.

#coronavirusaustralia 
#glen20",1
Melbourne,2020-03-03 03:34:29+00:00,Costco Epping sold all toilet paper in under 10 minutes today. Will be rationed from tomorrow. #panicbuying #coronavirus,1
Melbourne,2020-03-03 03:44:13+00:00,The toilet roll shelves at Coles Vermont 1.00 PM today. Wiped clean one might say. The great bog roll heist of 2020! Is this the precursor to a Covid19 inspired black market? #covid19 #panicbuying #toiletpaper #overreaction? https://t.co/Xj9YcHOC2O,1
Melbourne,2020-03-03 04:11:35+00:00,@David_Speers Great day for Australia though. A reduction in leeches running around trying to out do each other spreading lies and innuendo about people with what they read off Twitter. Telling lies about CC. Scaremongering on Coronavirus. Journos? What a joke.,2
Melbourne,2020-03-03 04:28:13+00:00,https://t.co/LugOKBSbOk thanks to @sophiegold154 for the genius idea. I just need to find a way to get this ordered in five days #travel #coronavirus,5
Melbourne,2020-03-03 05:06:56+00:00,@BenFordhamLive @BenFordham So what? What's the issue? Sports rorts and Houston to the WH. Is that all you and the rest of our piss poor journos have? Other than scaremongering over the coronavirus of course.,1
Melbourne,2020-03-03 05:45:01+00:00,We were genuinely on our last toilet paper roll and now I’m one of ‘those’ people who have stockpiled out of #Coronavirus fear (albeit unintentionally). I took the last pack from TEN empty pallets and there were so many judgy looks 👀 😒 #doomsdayprepper #accidentallyprepared,5
Melbourne,2020-03-03 06:05:42+00:00,@RobCoco Maybe they plan to build some kind of TP fort to protect themselves from the Coronavirus? 🤪,3
Melbourne,2020-03-03 06:23:06+00:00,"🤣🤣🤣 People Panic-Buying Toilet Paper Are Most Likely To Die From Coronavirus, New Research Confirms  https://t.co/DRDGerdPrL",1
Melbourne,2020-03-03 06:27:42+00:00,How do you go from Coronavirus to “must buy toilet paper”,5
Melbourne,2020-03-03 06:42:14+00:00,Premier Dan Andrews today pledges extra $6 million for research to develop a vaccine against the coronavirus. Doherty Institute’s Professor Sharon Lewin says money will be spent on diagnostic and general research on CORVID-19. #auspol #vicpol #springst https://t.co/6s29HT4bFv,1
Melbourne,2020-03-03 06:42:49+00:00,"People Panic-Buying Toilet Paper Are Most Likely To Die From Coronavirus, New Research Confirms  https://t.co/96jjtABsRv",1
Melbourne,2020-03-03 06:57:28+00:00,Coronavirus everywhere and still cunts on the train coughing without covering their mouths.,1
Melbourne,2020-03-03 06:57:55+00:00,After 10 minutes of #coronavirus conspiracy theories this is what I’ve seen. https://t.co/QbKZNKfDzv,1
Melbourne,2020-03-03 06:59:50+00:00,"I guess when the coronavirus is in full swing, streets are empty, armageddon ensues and I'm wiping my arse with a towel, all those losers buying 70 packets of toilet paper will have the last laugh",1
Melbourne,2020-03-03 07:07:41+00:00,"I thought people stock piling for the coronavirus was a joke, but I’m at Aldi right now and literally half the shelves are empty. Wtf",1
Melbourne,2020-03-03 07:14:02+00:00,At the supermarket and literally every person I see is buying bulk toilet paper - at least 36 rolls a person #coronavirus #ausbiz https://t.co/eF5ELXpQNe,1
Melbourne,2020-03-03 07:16:55+00:00,Huge potential for basic science and clinical collaboration on #COVID19 across Melbourne @BurnetInstitute @TheDohertyInst @AlfredHealth @AlfredMonash_ID @CCSMonash @ASIDANZ #ASIDCRN see:https://t.co/S876a50XOv https://t.co/hBpc2FfXOi,5
Melbourne,2020-03-03 07:38:28+00:00,"@DaviesDasher @murpharoo @msmarto The Guardian (and @murpharoo ) has a live updates blog and multiple articles covering #COVID19 
Contrary to seemingly popular belief, it  *is* possible for a media outlet to cover more than one issue at the same time. 🤦🏻‍♂️",1
Melbourne,2020-03-03 07:47:24+00:00,I’ve clearly missed something here. Why the fuck is Coronavirus leading people to stockpile toilet paper????,1
Melbourne,2020-03-03 08:11:23+00:00,Aussie shoppers be like... #toiletpaper #coronavirus https://t.co/kSJw3PdEcz,5
Melbourne,2020-03-03 08:23:44+00:00,It turns out stockpiling frozen and dry goods in case of coronavirus is eerily similar to shopping when single and busy but with a little less volume....,3
Melbourne,2020-03-03 08:32:13+00:00,These are the people we have to thank for the #panicbuying the mass media consuming Karens of the world. #coronavirusaustralia #Covid_19 #CoronaOutbreak #coronavirus #GetAGripKaren https://t.co/4Xmz0HM0yI,1
Melbourne,2020-03-03 08:38:43+00:00,"#CoronaVirus is influenza, right? So, why is there no toilet paper on the supermarket shelves? You’re not going to sh*t yourself and die. Just saying...",1
Melbourne,2020-03-03 08:52:20+00:00,"This is the craziness in most states of Australia right now - no toilet paper or hand sanitizer in the supermarkets due to panic over the Coronavirus. This photo is my local supermarket in Bayswater North, Melbourne. Is this happening in other countries?? @NikkiSixx @Frankie28x https://t.co/VwPz8vc848",1
Melbourne,2020-03-03 08:55:48+00:00,"I’ve just been to the supermarket and got some toilet roll. Now, can someone explain what I need to do for it to protect me from the Coronavirus?",4
Melbourne,2020-03-03 09:14:25+00:00,"The customers are enough to be chewing on paracetamol all day, but she is something else. And it's never a quiet discussion to someone, ""Hey guys guess what I think about the coronavirus"" no body is stupid enough to say ""Please enlighten us"" but she carries on regardless",2
Melbourne,2020-03-03 09:15:26+00:00,"Can’t believe it takes a fucking pandemic for people to wash their hands, you peasants.",1
Melbourne,2020-03-03 09:29:46+00:00,One way to beat Coronavirus is to play the guitar or bass behind your head. If symptoms persist see your doctor. #advice,4
Melbourne,2020-03-03 09:47:14+00:00,"So coronavirus causes people to shit endlessly. That's heartening to know. 

Coronavirus outbreak: supermarkets stockpile, toilet paper production runs 24 hours https://t.co/BzHSg7m5sA",1
Melbourne,2020-03-03 09:56:03+00:00,"may be.....#Coronavirus Could Be The End Of #China As A Global Manufacturing Hub @Forbes

https://t.co/D9tda7dEQY",3
Melbourne,2020-03-03 10:00:09+00:00,"from one entrepreneur in Ballarat:

Coronavirus survival Kit includes:
*Toilet paper 
* tissues 
* Dettol hand soap
* Hand sanitizer 
* roxinyxin tabblets
* gastro stop (for when TP runs out) 
* Nurofen
* caugh medicine 
* face mask 
* corona beer
* glyde (cola flavoured) condom https://t.co/6169DXj2qm",4
Melbourne,2020-03-03 10:01:54+00:00,"Folks, I’ve had a bad virus for 9 days now (not #coronavirus, but symptoms the same). You know what I did not require a huge stockpile of during this time? Toilet paper.",1
Melbourne,2020-03-03 10:16:56+00:00,"#ScottyfromMarketing again turns a negative into a positive.

Brace yourself for the #LNP spending the non-existent surplus to save us from #COVID2019

 Government's economic plan for coronavirus to be announced ahead of May Budget
https://t.co/BbpGmpmbQO",1
Melbourne,2020-03-03 10:27:09+00:00,Still waiting on a link between the Coronavirus threat and the need to stockpile toilet paper,3
Melbourne,2020-03-03 10:39:36+00:00,"Actuality vs reality
Reality vs scaremongering
What is wrong with people. Wash your hands. Cough into you elbow. Stay at home if you feel like shit. 
Pretty fucking simple. #coronavirus https://t.co/EFjM7ke94m",1
Melbourne,2020-03-03 10:53:49+00:00,"Literally all of Australia...
#coronavirus https://t.co/oD587Ded4b",1
Melbourne,2020-03-03 10:58:08+00:00,I’m gonna get a bidet installed. You’re not fucking getting me #coronavirus,1
Melbourne,2020-03-03 11:07:08+00:00,"I have just 2 rolls of toilet paper left. Willing to wed for supplies. 

#CoronaVirus #CoronaVirusAustralia #PanicBuying",1
Melbourne,2020-03-03 11:21:24+00:00,"Confirmed coronavirus cases worldwide have passed 88,000, and more than 3000 people have died. The World Health Organisation raised its global risk assessment for the illness to ""very high""",1
Melbourne,2020-03-03 11:23:59+00:00,And so it begins. Someone on Facebook marketplace selling a toilet roll for $10 each 🙄 #coronavirus #coronavirusaustralia https://t.co/UWoO0VGjGX,1
Melbourne,2020-03-03 11:24:18+00:00,"Only when the last shelf is cleared and the last roll is purchased, when your bathroom is piled high and overflowing, will we realise, too late, you cannot eat toilet paper. #coronavirus",1
Melbourne,2020-03-03 11:25:59+00:00,"Me trying to get some eggs at coles tonight... 

#coronavirus #Coles https://t.co/oFiUEGgNoR",1
Melbourne,2020-03-03 11:35:51+00:00,A little birdie informs me @Collin_G_Wood visited the supermarket today. #coronavirus #CoronaOutbreak https://t.co/d74IIauxsr,4
Melbourne,2020-03-03 11:48:20+00:00,"@arrived1630 @narceducator It's his defensive position..... He's out of his depth. Has no clue what is going on. 🙄🙄🙄
And meanwhile Pence tries to pray away the Pandemic. 
2 IDIOTS. https://t.co/oFVBjEaRvh",2
Melbourne,2020-03-03 11:59:33+00:00,"@slsandpet I heard, unverified, that it costs thousands of dollars to get a COVID19 test in the USA ($3,000)",1
Melbourne,2020-03-03 12:00:50+00:00,"I’m sure  #ScottyfromMarketing thinks the #coronavirus is the apocalypse. His bestest buddy Brian Houston is gonna use it as a way to make money, The End is Nigh so give me all your money and I’ll make your transition to heaven comfortable #AuspolSoCorrupt",5
Melbourne,2020-03-03 12:02:19+00:00,@jamescarrollau I don’t think an actual coronavirus vaccine is going to be ready for a minimum go 6-12 months... so they may just be promoting the influenza vaccine to prevent a secondary infection?,3
Melbourne,2020-03-03 12:04:31+00:00,"At least the large majority of Labour voters won't be affected then! It will be nice for Tory voters to sample life on red side, but let's hope there are enough benefits to go around! #coronavirus #coronavirusuk https://t.co/MoDgGQgmH7",3
