City,Datetime,Text,DistilBERT_Label,DistilBERT_Score,BERT_Label,BERT_Score
Melbourne,2020-03-09 20:52:12+00:00,Covid-19: Coronavirus case confirmed at Melbourne's Carey Baptist College. @9NewsMelb https://t.co/oA0Q16piIT,NEGATIVE,0.988907099,Mostly Negative,1
Melbourne,2020-03-09 21:12:07+00:00,A fact for those still determined to hoard toilet paper: diarrhoea is literally the least common coronavirus symptom. https://t.co/7GqueWkoZQ,NEGATIVE,0.999721706,Mostly Negative,1
Melbourne,2020-03-09 21:18:18+00:00,Unclear what to do now that coronavirus has grounded me for the foreseeable future. Hmm.,NEGATIVE,0.998621821,Slightly Negative,2
Melbourne,2020-03-09 21:26:57+00:00,"Listening to primary age children discuss #coronavirusaustralia. Expressing concern about food shortages, school closures,Italy lockdown &amp; Ferrari coming to #GrandPrix . I wonder how teachers are addressing this in the classroom? What resources are available?",NEGATIVE,0.987890363,Mostly Negative,1
Melbourne,2020-03-09 21:36:28+00:00,"Fremantle expects Sam Switkowski’s Coronavirus results to come back either today or tomorrow. 

Understand he was tested on Sunday and has experienced mild flu-like symptoms. More on @FOXFOOTY soon.",NEGATIVE,0.997803867,Neutral,3
Melbourne,2020-03-09 21:40:47+00:00,Public housing for all: Greens pitch home building boost to offset coronavirus https://t.co/6wfSiztFzr via @smh,NEGATIVE,0.940534651,Mostly Positive,5
Melbourne,2020-03-09 21:43:41+00:00,@JocelynBrewer with more schools going online to deal with #coronavirus I hope students and teachers remember how to use their smart devices for educational purpose after bans came in January 1,NEGATIVE,0.918500364,Mostly Negative,1
Melbourne,2020-03-09 21:44:16+00:00,BREAKING: Sam Switkowski is the Fremantle player being tested for corona virus. #AFL #coronavirus #coronavirusaustralia #CoronavirusOutbreak #BozistheBuzz 🐝,NEGATIVE,0.974511325,Mostly Negative,1
Melbourne,2020-03-09 21:50:42+00:00,@realDonaldTrump @StevenPalazzo Trump is privately ‘melting down’ and fears journalists will contract coronavirus to infect him on Air Force One. Poor little Donny 😠 https://t.co/YzPZDZSSjP,NEGATIVE,0.993871689,Mostly Negative,1
Melbourne,2020-03-09 21:52:12+00:00,"@realDonaldTrump Covoid-19 Pandemic &amp; inaction by your administration is part of the reason the market has crashed.... you take all the credit for the market rises, now also take credit for losses!",NEGATIVE,0.999754965,Mostly Negative,1
Melbourne,2020-03-09 21:54:35+00:00,The State’s Emergency Management Council is meeting today to further prepare and respond to coronavirus. #springst @10NewsFirstMelb,POSITIVE,0.782887995,Mostly Positive,5
Melbourne,2020-03-09 21:57:46+00:00,@AhronYoung That’s at pandemic stage,NEGATIVE,0.907784641,Mostly Negative,1
Melbourne,2020-03-09 21:59:37+00:00,"@realDonaldTrump @VP Yeah, Covoid-19 Pandemic looming!
#DontTestDontTell #OneTermTrump
#TrumpLiesAboutCoronavirus #JoeBidenForPresident2020",NEGATIVE,0.990505874,Mostly Negative,1
Melbourne,2020-03-09 22:08:40+00:00,"Waking up to another conversation in our chat about coronavirus, heads fried 🥴",NEGATIVE,0.992239714,Mostly Negative,1
Melbourne,2020-03-09 22:21:57+00:00,"#coronavirus ain't got shiiiiiit on #TeamRocket 

#thatsright https://t.co/dt1jkI5XqC",NEGATIVE,0.998770416,Mostly Negative,1
Melbourne,2020-03-09 22:23:27+00:00,"God Lord is never angry but this times, He is really very angry He has sent Coronavirus, a dire punishment to the misguided people on the Earth, we pray to Almighty Godlord excuse us and send blessings upon us, Ameen.",NEGATIVE,0.986526072,Mostly Negative,1
Melbourne,2020-03-09 22:33:48+00:00,Great advice here #ozchem #COVID19 https://t.co/tBiGfMeRcW,NEGATIVE,0.982619166,Mostly Positive,5
Melbourne,2020-03-09 23:01:02+00:00,"@linzcom I wonder is that the China response to Covid19 has actually been effective, whereas the US response is a shambles. It will cause more damage in the US relative to China perhaps. Are we seeing the accelerated decline of the US and the actual rise of China?",NEGATIVE,0.999475181,Slightly Negative,2
Melbourne,2020-03-09 23:23:40+00:00,Coronavirus fears force temporary closure of elite Melbourne private school #coronavirusaustralia https://t.co/KUAWnVL6Bb,NEGATIVE,0.998993456,Mostly Negative,1
Melbourne,2020-03-09 23:25:34+00:00,Government should be sending text messages to people with accurate info. Need to cut through the noise. #covid19,NEGATIVE,0.996844172,Mostly Negative,1
Melbourne,2020-03-09 23:50:46+00:00,@rabbitandcoffee Trump calls #coronavirus “fake news” so won’t nuke it,NEGATIVE,0.988742709,Mostly Negative,1
Melbourne,2020-03-10 00:11:58+00:00,¿Ya hay alguno recién nacido en Colombia que se llame Coronavirus?,NEGATIVE,0.984766781,Mostly Negative,1
Melbourne,2020-03-10 00:13:12+00:00,@AaronDodd @ScottMorrisonMP Clearly the refugees never saw their future as still be locked away like caged animals after so many years. They can prepare for a pandemic but don't have the capacity to process people?,NEGATIVE,0.927241683,Mostly Negative,1
Melbourne,2020-03-10 00:54:52+00:00,My legs have been feasted on this weekend by mosquitos. I just googled and they say mainland Australia does not have malaria. I thought I was going to be taken out by that before coronavirus had a chance to get me 😬,NEGATIVE,0.95221287,Mostly Negative,1
Melbourne,2020-03-10 01:02:22+00:00,Hey so if you wanted to call the Victorian department of health for any reason at all be prepared to be on hold for two hours and then hung up on #COVIDー19 #coronavirus https://t.co/mDWhtSopYH,NEGATIVE,0.998800516,Mostly Negative,1
Melbourne,2020-03-10 01:11:53+00:00,When the delivery guy wants you to sign your name with your finger on his tablet during #CoronaVirus https://t.co/SLGc91qMsq,NEGATIVE,0.998306394,Mostly Negative,1
Melbourne,2020-03-10 01:18:45+00:00,"There's nothing more fun than waiting in line at chemist warehouse to pay for a script and standing next to the perfume, which sends off a small coughing fit and having people around you back away. At least I have some personal space #coronavirus #covid19australia #COVIDー19",NEGATIVE,0.997313082,Slightly Negative,2
Melbourne,2020-03-10 01:36:20+00:00,"@TeaPainUSA @Pajjr2016 Matt Gaetz gets Corona Virus

Matt Gaetz on Air Force One 

Matt doesn’t Gaetz the seriousness of this pandemic 

Nor does Donald ....

All of the above is “stating the bleeding obvious”",NEGATIVE,0.999034643,Mostly Negative,1
Melbourne,2020-03-10 01:59:20+00:00,Can ya’ll imagine how well China will rebound after containing the Coronavirus while the rest of the world suffers? China should sell face masks and medical supplies for tons of money and make sure they say in big bold letters MADE IN CHINA YOU MOTHERFUCKERS! https://t.co/wzpP0YIIEw,NEGATIVE,0.993611634,Mostly Negative,1
Melbourne,2020-03-10 02:00:17+00:00,"Currently hearing from @MonashUni leadership re: Uni response to COVID19, amazing effort in looking after students, supporting staff, ensuring clear communication, #keepcalmandwashyourhands #COVID2019",POSITIVE,0.998550594,Mostly Positive,5
Melbourne,2020-03-10 02:21:32+00:00,Regarding the Melbourne GP; What is the Victoria governments message to those at risk of mortality from Covid19 eg the elderly and immunocompromised? @JennyMikakos @DanielAndrewsMP @VictorianCHO,NEGATIVE,0.991030693,Mostly Negative,1
Melbourne,2020-03-10 02:41:56+00:00,"I've signed the petition demanding sick leave for workers forced to ""self-isolate"" because of the Covid 19 #CoronaVirus. Sign yo name and JOIN YOUR UNION so all workers can access paid sick leave @irishcongress https://t.co/EH0Tgc5tE1",NEGATIVE,0.995105028,Mostly Negative,1
Melbourne,2020-03-10 02:48:45+00:00,"Shout out to @Marstar21 for a well done #TikTok for washing hands. Well done, Bernie &amp; Marg! Best health teachers ever #washyourhandslike #WashYourHands #coronavirus https://t.co/Kj3DqRyzsr",POSITIVE,0.995145738,Mostly Positive,5
Melbourne,2020-03-10 03:02:53+00:00,"Family member with symptoms of the flu (maybe not even coronavirus but who knows) got hung up on, then went to a medical centre, and told that anyone who has come into contact with anyone who has been overseas wont be seen. For any reason.",NEGATIVE,0.998738229,Mostly Negative,1
Melbourne,2020-03-10 03:03:52+00:00,Their options were to go to one of two hospitals that were taking patients. For someone with a bad head cold or mild flu symptoms there’s no way they’d do that. If they actually did have #coronavirus it’s almost guaranteed they will just resume life as usual.,NEGATIVE,0.998633206,Neutral,3
Melbourne,2020-03-10 03:10:02+00:00,"@realDonaldTrump 
Your incompetence has created a country of panic and chaos.... sack Pence and let the experts take control of the Pandemic Whiny Fat Corrupt Crooked *Impeached Donnie!
#TrumpCrash 
#OneTermTrump",NEGATIVE,0.996694207,Mostly Negative,1
Melbourne,2020-03-10 03:19:31+00:00,"As someone who sneezes at least 5 times in one go, I am currently the most unpopular person in the office. #coronavirus #COVIDー19",NEGATIVE,0.998199284,Mostly Negative,1
Melbourne,2020-03-10 03:27:10+00:00,"You may think the answer is obvious to the choice of humanity vs numbers. What you don’t realize is this ‘Coronavirus matters, the stock market doesn’t, and thinking it does may literally kill us’ https://t.co/EenXbCfP5K by @Schwarz",NEGATIVE,0.999544561,Mostly Negative,1
Melbourne,2020-03-10 03:28:19+00:00,シドニーは新型コロナ拡大中で、残念ながらシドニーの電車で女性が咳をして、男性が女性に口をカバーして下さりと言ったところ、口喧嘩勃発。電車通勤してる私も、もう他人事ではないです。Woman’s cough sparks coronavirus argument on Sydney train https://t.co/woBPmTtnvl,NEGATIVE,0.982471883,Mostly Negative,1
Melbourne,2020-03-10 03:30:45+00:00,"I am genuinely spooked 😧 as to how 2020 in Australia 🇦🇺 is playing out...
January: #bushfireaustralia 
February: #floodsaustralia
March: #coronavirus #CoronavirusOutbreak shall I expect locusts one April??  #TuesdayMotivation",NEGATIVE,0.940358996,Mostly Negative,1
Melbourne,2020-03-10 03:40:52+00:00,Carey Grammar shut for rest of the week because of #coronavirus more @australian,NEGATIVE,0.999189913,Mostly Negative,1
Melbourne,2020-03-10 03:42:01+00:00,"After years of criticising Labor, Scott Morrison faces a difficult stimulus dilemma - The New Daily https://t.co/904YOOoORA💰How would the Govt ensure that employers reimbursed affected employees who might have #coronavirus symptoms❓@sallymcmanus @AlboMP",NEGATIVE,0.994840682,Slightly Negative,2
Melbourne,2020-03-10 03:42:13+00:00,Premier says there will be a phase when Victoria will need to take extreme measures to counter #COVID19 @10NewsFirstMelb #springst https://t.co/ktlHZ8DYT2,NEGATIVE,0.987842441,Neutral,3
Melbourne,2020-03-10 03:44:35+00:00,@Tigers_of_Old @AFL Only the Coronavirus can stop Richmond,NEGATIVE,0.967045009,Mostly Negative,1
Melbourne,2020-03-10 04:15:24+00:00,Update from our team on #COVID19. Read @declangmurphy blog here https://t.co/WM0NZgDRIH,NEGATIVE,0.986990869,Mostly Negative,1
Melbourne,2020-03-10 04:17:07+00:00,1/2 We continue to engage with Federal Govt and Dept of Health to provide advice on strategies to minimise the impact of COVID-19. Our focus is to ensure client-facing psychologists can continue to see clients #COVID19 @AustPsych,POSITIVE,0.942876697,Neutral,3
Melbourne,2020-03-10 04:44:59+00:00,Protecting myself against coronavirus. #swag https://t.co/yjVU1WyEUv,NEGATIVE,0.99594301,Mostly Positive,5
Melbourne,2020-03-10 05:03:13+00:00,Reading Hobbes in the time of coronavirus makes for a depressing afternoon.,NEGATIVE,0.99952364,Slightly Positive,4
Melbourne,2020-03-10 05:10:10+00:00,Can a President via his surrogate companies trade on the Stock Exchange and if so are the trading records Presidential record? #AskingForAFriend #coronavirus #MAGA,NEGATIVE,0.998390675,Mostly Negative,1
Melbourne,2020-03-10 05:30:57+00:00,Why did coronavirus have to happen the year I plan my first Europe trip. Why.,NEGATIVE,0.997717023,Mostly Negative,1
Melbourne,2020-03-10 05:36:53+00:00,Kid has gone to get tested for #coronavirus and I’m disinfecting the fuck out of the house. 😷,NEGATIVE,0.999417782,Mostly Negative,1
Melbourne,2020-03-10 05:39:10+00:00,"@realDonaldTrump @StevenPalazzo What the hell is wrong with you ? Don't answer that, why did you order coronavirus info posters taken down from courts You're a nasty evil dictator🤬 did Miller help you with this😠",NEGATIVE,0.999435723,Mostly Negative,1
Melbourne,2020-03-10 05:48:28+00:00,Another first from Aussie science #COVID19 #researchmatters https://t.co/YliFEKQXfg,NEGATIVE,0.75136292,Slightly Positive,4
Melbourne,2020-03-10 05:51:51+00:00,"Coronavirus hampering my ability to attend games of football is really going to be one of those things I get annoyed about in 2020. The one thing I want to do every weekend, and this crap comes along. Don’t like it one bit.",NEGATIVE,0.999455869,Mostly Negative,1
Melbourne,2020-03-10 06:08:05+00:00,@DanielAndrewsMP stop the Grand Prix! Unacceptable risk of spreading Coronavirus!,NEGATIVE,0.999668598,Mostly Negative,1
Melbourne,2020-03-10 06:15:58+00:00,@EVERALDATLARGE Sounds a great way to go into a lockdown,NEGATIVE,0.960333586,Mostly Positive,5
Melbourne,2020-03-10 06:21:57+00:00,"Very little video from hospitals in Italy, what’s the true picture? #covid19",NEGATIVE,0.998403132,Mostly Negative,1
Melbourne,2020-03-10 06:36:46+00:00,"#coronavirus is not the flu. If not for yourself, be watchful for others. #coronavirusaustralia #WashYourHands https://t.co/TnRNtr2802",NEGATIVE,0.993989587,Mostly Negative,1
Melbourne,2020-03-10 06:43:31+00:00,I’ll be on @triplej Hack again shortly talking #coronavirus and airlines,NEGATIVE,0.996178269,Mostly Negative,1
Melbourne,2020-03-10 06:45:05+00:00,"We will continue monitoring the coronavirus (COVID-19) updates, and will respond based on the advice of governments, public health authorities, and medical professionals.",POSITIVE,0.986930966,Mostly Positive,5
Melbourne,2020-03-10 06:47:29+00:00,"韓国は新たに35人ので新型コロナ感染者。過去11日間で最低。20万人の教会の信者のテストが終わったので、感染者数が減って来ているもよう。韓国は、なんとかなりそうです。^_^ 

Coronavirus | South Korea reports 35 new COVID-19 cases, total at 7,513 - The Hindu https://t.co/FjVDRhsnui",NEGATIVE,0.982783198,Mostly Negative,1
Melbourne,2020-03-10 06:47:45+00:00,Why’s my gym so busy? Haven’t these people heard there’s a pandemic occurring?,NEGATIVE,0.997873664,Mostly Negative,1
Melbourne,2020-03-10 06:59:26+00:00,"@MikeCarlton01 Yeah, like we all made provision for a pandemic",POSITIVE,0.983616054,Mostly Positive,5
Melbourne,2020-03-10 07:02:51+00:00,Wow. Unbelievable vision. #coronavirus #toiletpapergate https://t.co/KK8u4j8EdX,NEGATIVE,0.957224786,Mostly Positive,5
Melbourne,2020-03-10 07:06:14+00:00,People are absolute idiots for thinking they will get corona virus from eating chinese take out! Support your local chinese/asian restaurants! Stop being so god damn NAIVE! #SupportSmallBusinesses #chinesetakeaway #coronavirus @foxfm1019 https://t.co/P2QKkBx3VL,NEGATIVE,0.997995138,Mostly Negative,1
